Institution Name,Main Office,Branch Name,Branch Number,Established Date,Acquired Date,Street Address,City,County,State,Zipcode,Latitude,Longitude,2010 Deposits,2011 Deposits,2012 Deposits,2013 Deposits,2014 Deposits,2015 Deposits,2016 Deposits
JPMorgan Chase Bank,0,Fifth Ave and 54th Branch,5257,01/01/1868,09/25/2008,5323 Fifth Avenue,Brooklyn,Kings,NY,11220,40.64326,-74.01214,104145,107036,111740,123807,131710,137438,151407
JPMorgan Chase Bank,0,Thirteenth Ave and 48th St Branch,5258,01/01/1923,09/25/2008,4724 13th Avenue (48th Street),Brooklyn,Kings,NY,11219,40.63604,-73.99117,182630,175126,194780,216559,250726,291515,340561
JPMorgan Chase Bank,0,Old Country Rd and Cherry Ln Branch,5259,11/25/1966,09/25/2008,400 Old Country Road,Carle Place,Nassau,NY,11514,40.74504,-73.60482,83207,78699,78779,77555,82150,90589,96379
JPMorgan Chase Bank,0,Hylan Plaza Branch,5260,11/24/1967,09/25/2008,2626 Hylan Boulevard,Staten Island,Richmond,NY,10306,40.56785,-74.11221,104431,99369,100168,101158,97180,99773,100598
JPMorgan Chase Bank,0,Grand St and Graham Branch,5261,10/01/1969,09/25/2008,726 Grand Street,Brooklyn,Kings,NY,11211,40.7116,-73.94383,71555,74717,86403,88198,97808,113396,120796
JPMorgan Chase Bank,0,Liberty Ave and Drew St Branch,5262,11/29/1956,09/25/2008,1240 Liberty Avenue,Brooklyn,Kings,NY,11208,40.67901,-73.86349,98613,98151,103684,112318,122717,134721,149010
JPMorgan Chase Bank,0,Ralph Ave and Ave N Branch,5263,09/19/1960,09/25/2008,2401 Ralph Avenue,Brooklyn,Kings,NY,11234,40.61953,-73.91719,158999,160105,166255,184679,191458,203432,217965
JPMorgan Chase Bank,0,Broadway Hewlett Branch,5264,03/28/1967,09/25/2008,1304 Broadway,Hewlett,Nassau,NY,11557,40.63938,-73.7005,107931,105566,265147,280766,282461,306828,328494
JPMorgan Chase Bank,0,Carnegie Hill Branch,5265,12/27/1972,09/25/2008,1221 Madison Avenue (88th Street),New York City,New York,NY,10128,40.7833,-73.95479,52264,63463,66876,77345,87884,101962,112207
JPMorgan Chase Bank,0,North Village Ave and Randall Branch,5269,06/28/1978,09/25/2008,120 North Village Avenue,Rockville Centre,Nassau,NY,11570,40.66059,-73.64817,71479,74344,82101,86508,92703,93494,99651
JPMorgan Chase Bank,0,Upper Broadway Branch,5270,12/30/1980,09/25/2008,2438 Broadway (90th Street),New York City,New York,NY,10024,40.79076,-73.97442,120808,127357,145155,159245,170838,192000,222098
JPMorgan Chase Bank,0,Richmond Avenue Branch,5271,12/30/1980,09/25/2008,2845 Richmond Avenue,Staten Island,Richmond,NY,10314,40.57647,-74.16956,76140,74510,83904,91454,103340,116549,136619
JPMorgan Chase Bank,0,Staten Island Mall Branch,5272,12/30/1980,09/25/2008,2655 Richmond Avenue,Staten Island,Richmond,NY,10314,40.58091,-74.16908,115586,117277,117681,127653,130135,133594,144978
JPMorgan Chase Bank,0,Greenlawn Branch,5273,12/30/1980,09/25/2008,80 Broadway,Greenlawn,Suffolk,NY,11740,40.86827,-73.36477,95518,90608,94249,96817,99054,97318,100609
JPMorgan Chase Bank,0,Selden Branch,5274,12/30/1980,09/25/2008,"295 Middle Country Road, #115",Selden,Suffolk,NY,11784,40.86779,-73.02613,58121,58450,57977,60994,64913,70262,73233
JPMorgan Chase Bank,0,Merrick Rd and Millang Branch,5276,12/30/1980,09/25/2008,1696 Merrick Road,Merrick,Nassau,NY,11566,40.65713,-73.5479,86775,81610,84794,87949,92487,96567,107203
JPMorgan Chase Bank,0,Sunrise Hwy and Grand Branch,5277,12/30/1980,09/25/2008,676 Sunrise Highway,Baldwin,Nassau,NY,11510,40.65624,-73.61111,49523,44645,45315,49094,52162,53518,54520
JPMorgan Chase Bank,0,Queens Blvd and 63rd Ave Branch,5278,12/30/1980,09/25/2008,95-38 Queens Boulevard,Rego Park,Queens,NY,11374,40.72639,-73.86148,47130,46562,51164,58109,69245,75817,86187
JPMorgan Chase Bank,0,River Rd and Tower Dr Branch,5279,01/01/1919,09/25/2008,950 River Road,Edgewater,Bergen,NJ,7020,40.82737,-73.9733,60645,62922,73468,79549,107409,146355,154517
JPMorgan Chase Bank,0,Hackettstown Branch,5280,01/01/1919,09/25/2008,227 Mountain Avenue,Hackettstown,Warren,NJ,7840,40.84228,-74.82401,32949,50732,54125,55145,65823,64510,71504
JPMorgan Chase Bank,0,Sparta Branch,5281,01/01/1919,09/25/2008,27 Sparta Avenue,Sparta,Sussex,NJ,7871,41.03682,-74.63806,61028,102216,105821,110913,114904,124504,137488
JPMorgan Chase Bank,0,Bayonne 30th St Branch,5282,01/01/1919,09/25/2008,650 Broadway,Bayonne,Hudson,NJ,7002,40.66929,-74.11368,62211,57038,63175,66019,69429,73668,81416
JPMorgan Chase Bank,0,Morris Plains Branch,5283,01/01/1919,09/25/2008,599 Speedwell Avenue,Morris Plains,Morris,NJ,7950,40.82691,-74.47974,56605,55416,54984,184077,191289,198905,212514
JPMorgan Chase Bank,0,Nutley Center St Branch,5284,01/01/1919,09/25/2008,351 Centre St.,Nutley,Essex,NJ,7110,40.8143,-74.16077,116410,107756,109445,115854,121144,124600,150074
JPMorgan Chase Bank,0,Somerset Easton Ave Branch,5285,01/01/1919,09/25/2008,940 Easton Avenue,Somerset,Somerset,NJ,8873,40.51317,-74.4861,72992,73492,81138,88810,90500,96031,105819
JPMorgan Chase Bank,0,Deal Branch,5286,01/01/1919,09/25/2008,50 Atlantic Ave.,Deal,Monmouth,NJ,7723,40.23986,-74.00514,42916,42359,43508,51811,66244,74478,78858
JPMorgan Chase Bank,0,Old Bridge Branch,5287,01/01/1919,09/25/2008,20 Bushnell Road,Old Bridge,Middlesex,NJ,8857,40.40097,-74.31197,70877,109778,105761,116157,124132,132890,135739
JPMorgan Chase Bank,0,Avenel Branch,5288,01/01/1919,09/25/2008,1342 St. Georges Avenue,Avenel,Middlesex,NJ,7001,40.58445,-74.29272,89958,91984,88780,94738,93102,98858,112745
JPMorgan Chase Bank,0,Piscataway Branch,5290,01/01/1919,09/25/2008,233 Stelton Road,Piscataway,Middlesex,NJ,8854,40.56727,-74.45653,55769,53679,60149,64394,72337,79927,87007
JPMorgan Chase Bank,0,Spotswood Englishtown Rd Branch,5291,01/01/1919,09/25/2008,365 Spotswood-Englishtown Road (Monroe),Monroe,Middlesex,NJ,8831,40.37446,-74.38876,61507,61080,55564,58511,66407,68003,72680
JPMorgan Chase Bank,0,Wayne Valley Road Branch,5292,01/01/1919,09/25/2008,1401 Valley Road,Wayne,Passaic,NJ,7470,40.95918,-74.22589,189877,186352,192544,206548,214454,216925,238942
JPMorgan Chase Bank,0,Route 4 Elmwood Park Branch,5293,01/01/1919,09/25/2008,100 Broadway (Elmwood Pk),Elmwood Park,Bergen,NJ,7407,40.91895,-74.12552,72176,68208,66234,66067,65224,66810,67563
JPMorgan Chase Bank,0,Brighton East Branch,5295,06/20/1942,09/25/2008,1002 Brighton Beach Avenue,Brooklyn,Kings,NY,11235,40.57792,-73.95945,138570,138941,147524,152279,153927,170498,182742
JPMorgan Chase Bank,0,Nostrand Branch,5296,06/30/1866,09/25/2008,1462 Nostrand Avenue,Brooklyn,Kings,NY,11226,40.65055,-73.94962,95119,89365,89597,93970,96164,104420,108298
JPMorgan Chase Bank,0,Graham Ave and Broadway Branch,5297,06/30/1866,09/25/2008,12 Graham Avenue,Brooklyn,Kings,NY,11206,40.70126,-73.94216,75933,72045,79768,82847,87159,92198,97963
JPMorgan Chase Bank,0,Marlboro Branch,5298,05/24/1958,09/25/2008,290 Avenue X,Brooklyn,Kings,NY,11223,40.59026,-73.97232,134709,134701,140892,152443,160653,171635,191905
JPMorgan Chase Bank,0,Sunnyside Branch,5299,12/18/1963,09/25/2008,4610 Queens Blvd.,Sunnyside,Queens,NY,11104,40.74296,-73.91828,152318,148672,153678,165485,179970,189681,194854
JPMorgan Chase Bank,0,Woodbury Rd and W Gate Branch,5300,09/28/1961,09/25/2008,404 Woodbury Road,Plainview,Nassau,NY,11803,40.78346,-73.50219,183692,195313,199066,224193,225193,235583,266775
JPMorgan Chase Bank,0,Maspeth Branch,5302,09/26/1975,09/25/2008,6955 Grand Avenue,Maspeth,Queens,NY,11378,40.72681,-73.89396,63044,59858,60868,63033,64865,71833,74475
JPMorgan Chase Bank,0,Canal St and Baxter Branch,5303,11/23/1977,09/25/2008,221 Canal Street,New York City,New York,NY,10013,40.71747,-73.99908,111511,122137,137706,173488,209082,231299,275429
JPMorgan Chase Bank,0,Bay Ridge Branch,5304,09/01/1933,09/25/2008,7427 Fifth Avenue,Brooklyn,Kings,NY,11209,40.63007,-74.02232,361780,352659,378634,403761,427116,433473,460964
JPMorgan Chase Bank,0,Park Avenue Branch,5305,10/15/1990,09/25/2008,510 Park Avenue,New York City,New York,NY,10022,40.76336,-73.96961,60794,61865,78820,111909,108844,111568,131018
JPMorgan Chase Bank,0,Stadium Branch,5307,02/12/1996,09/25/2008,75 East 161 Street,Bronx,Bronx,NY,10451,40.82777,-73.92498,48225,44979,42078,45351,43539,44473,176198
JPMorgan Chase Bank,0,Green Acres West Branch,5308,07/01/1984,09/25/2008,1200 West Walk (Green Acres Mall),Valley Stream,Nassau,NY,11582,40.662,-73.70273,278217,277993,265686,276121,272939,278431,297047
JPMorgan Chase Bank,0,Canarsie Branch,5311,01/01/1890,09/25/2008,1764 Rockaway Parkway,Brooklyn,Kings,NY,11236,40.63871,-73.89524,76223,78067,81548,91057,91267,94268,103457
JPMorgan Chase Bank,0,Greenwich Village Branch,5313,01/01/1890,09/25/2008,340 Avenue Of The Americas,New York City,New York,NY,10011,40.73182,-74.0008,77867,83547,90477,100261,119738,129656,146227
JPMorgan Chase Bank,0,187-15 Union Turnpike Branch,5314,01/01/1890,09/25/2008,18715 Union Turnpike,Flushing,Queens,NY,11366,40.72916,-73.78148,76557,70786,73655,84982,92429,101184,167383
JPMorgan Chase Bank,0,Paterson Branch,5317,01/01/1922,09/25/2008,1117 Main St #19,Paterson,Passaic,NJ,7503,40.89056,-74.15534,40771,36831,35628,37145,38487,40480,42827
JPMorgan Chase Bank,0,Ramsey North Spruce Branch,5318,01/01/1890,09/25/2008,18 North Spruce St,Ramsey,Bergen,NJ,7446,41.0582,-74.14027,24628,25814,29024,30224,33535,41820,47428
JPMorgan Chase Bank,0,Woodland Park Branch,5319,04/19/1991,09/25/2008,989 Mcbride Avenue,Woodland Park,Passaic,NJ,7424,40.89324,-74.20535,60945,56230,64030,69223,70834,76891,81283
JPMorgan Chase Bank,0,Haledon Branch,5320,01/01/1926,09/25/2008,396 Haledon Avenue,Haledon,Passaic,NJ,7508,40.93752,-74.18164,51489,79410,77021,78788,81127,84605,89030
JPMorgan Chase Bank,0,Totowa Union Blvd Branch,5321,01/01/1926,09/25/2008,169 Union Blvd,Totowa,Passaic,NJ,7512,40.90778,-74.20614,38560,36247,36147,37199,48636,46239,41678
JPMorgan Chase Bank,0,Haworth Branch,5324,01/01/1927,09/25/2008,139 Terrace Street,Haworth,Bergen,NJ,7641,40.95847,-73.98949,28472,31757,36995,34812,38929,43636,47405
JPMorgan Chase Bank,0,Fairview Branch,5325,05/22/1999,09/25/2008,153 Bergen Blvd,Fairview,Bergen,NJ,7022,40.81632,-74.00224,22591,22162,23525,25528,27420,28334,29788
JPMorgan Chase Bank,0,Holbrook Branch,5326,10/01/1988,09/25/2008,991 Main Street,Holbrook,Suffolk,NY,11741,40.80849,-73.07554,51611,51197,55979,61443,66004,72593,84886
JPMorgan Chase Bank,0,Sayville Branch,5327,03/26/1899,09/25/2008,131 Main Street,Sayville,Suffolk,NY,11782,40.73512,-73.08408,90852,90768,98321,101312,107781,143499,155070
JPMorgan Chase Bank,0,Bayport Branch,5329,01/31/1962,09/25/2008,925 Montauk Highway,Bayport,Suffolk,NY,11705,40.74885,-73.04638,73649,98730,76009,83167,85175,97994,103421
JPMorgan Chase Bank,0,Yaphank Branch,5331,06/26/1976,09/25/2008,128 Main Street,Yaphank,Suffolk,NY,11980,40.83784,-72.92418,41310,41471,40949,44208,46319,48310,53356
JPMorgan Chase Bank,0,Three Village Branch,5332,10/18/1980,09/25/2008,430 Route 25a,East Setauket,Suffolk,NY,11733,40.93536,-73.11077,54004,55982,57554,63067,71320,81685,94190
JPMorgan Chase Bank,0,Port Jefferson Branch,5334,02/14/1986,09/25/2008,60 North Country Road,Port Jefferson,Suffolk,NY,11777,40.93797,-73.05417,48011,47322,51135,51550,54978,57476,63194
JPMorgan Chase Bank,0,Massapequa Branch,5337,01/01/1923,09/25/2008,4210 Sunrise Highway,Massapequa,Nassau,NY,11758,40.67532,-73.47639,99789,94405,89926,93709,92085,91580,98301
JPMorgan Chase Bank,0,Bellmore Ave and Peach Branch,5338,01/01/1934,09/25/2008,501 Bellmore Avenue,East Meadow,Nassau,NY,11554,40.70522,-73.56841,99734,101764,106967,112255,120893,117609,129143
JPMorgan Chase Bank,0,Copiague Branch,5339,01/01/1934,09/25/2008,895 Merrick Road,Copiague,Suffolk,NY,11726,40.66888,-73.39339,85100,78042,77207,83384,83213,86851,139193
JPMorgan Chase Bank,0,Hempstead Tpke and Randal Branch,5340,01/01/1934,09/25/2008,4276 Hempstead Turnpike,Bethpage,Nassau,NY,11714,40.72563,-73.47916,60564,57435,55010,57454,60542,61828,65846
JPMorgan Chase Bank,0,Shirley William Floyd Plaza Branch,5342,01/01/1934,09/25/2008,425 William Floyd Parkway,Shirley,Suffolk,NY,11967,40.78061,-72.86508,44675,47617,50859,53270,53082,54960,62708
JPMorgan Chase Bank,0,Hempstead Branch,5343,01/01/1889,09/25/2008,49 North Franklin Street,Hempstead,Nassau,NY,11550,40.70716,-73.62683,41147,41873,43346,48622,48457,54833,63207
JPMorgan Chase Bank,0,New Hyde Park Branch,5344,01/01/1949,09/25/2008,350 Hillside Avenue,New Hyde Park,Nassau,NY,11040,40.74091,-73.69743,92275,93613,94488,97360,105336,121436,124939
JPMorgan Chase Bank,0,Lindenhurst Branch,5345,01/01/1934,09/25/2008,655 North Wellwood Avenue,Lindenhurst,Suffolk,NY,11757,40.70138,-73.38452,44413,45081,44581,49243,50215,88402,93751
JPMorgan Chase Bank,0,Riverhead Branch,5346,01/01/1934,09/25/2008,"655 Old Country Road, Route 58",Riverhead,Suffolk,NY,11901,40.93491,-72.66513,36424,35544,33779,37630,39245,39762,46400
JPMorgan Chase Bank,0,Islandia Branch,5348,03/19/1990,09/25/2008,1455 Veterans Highway,Islandia,Suffolk,NY,11749,40.81213,-73.18877,35283,37104,37740,43874,43710,51284,49415
JPMorgan Chase Bank,0,South Bristol Street Branch,5351,05/10/1999,09/25/2008,2407 South Bristol Street,Santa Ana,Orange,CA,92704,33.71456,-117.88527,11154,15475,20733,23888,26591,30489,37644
JPMorgan Chase Bank,0,First and Broadway Branch,5354,05/10/1999,09/25/2008,101 West Broadway,San Diego,San Diego,CA,92101,32.71563,-117.16426,90597,95236,94623,95752,103250,125006,136296
JPMorgan Chase Bank,0,Whitney Ranch Branch,5358,04/15/2000,09/25/2008,"637 North Stephanie Street, Suite B7",Henderson,Clark,NV,89014,36.06648,-115.04627,32290,33124,37140,40967,42704,41746,46166
JPMorgan Chase Bank,0,Buffalo Branch,5359,08/28/2000,09/25/2008,3955 South Buffalo Drive,Las Vegas,Clark,NV,89147,36.11703,-115.26106,31684,33377,39170,41375,44325,49981,56158
JPMorgan Chase Bank,0,Boulder Hwy and Lake Mead Branch,5360,01/22/2002,09/25/2008,220 E Lake Mead Pkw,Henderson,Clark,NV,89015,36.0424,-114.97797,13744,19152,34019,37203,41714,50677,56420
JPMorgan Chase Bank,0,Maryland and Sahara Branch,5362,08/07/2000,09/25/2008,2514 S Maryland Pkw,Las Vegas,Clark,NV,89109,36.14204,-115.13701,24501,32828,32736,31729,34838,40382,48331
JPMorgan Chase Bank,0,Hialeah Branch,5363,08/08/2000,09/25/2008,3349 West 80th Street,Hialeah,Miami-Dade,FL,33018,25.89519,-80.35098,34700,39302,43831,51141,59757,68665,78973
JPMorgan Chase Bank,0,Tropicana and Eastern Branch,5364,10/23/2000,09/25/2008,2393 E Tropicana Ave,Las Vegas,Clark,NV,89119,36.0999,-115.11936,36647,43155,42240,43692,42754,44038,49008
JPMorgan Chase Bank,0,South Shores Center Branch,5365,10/23/2000,09/25/2008,8524 West Lake Mead Boulevard #501,Las Vegas,Clark,NV,89128,36.1989,-115.28062,43242,49278,58567,66094,66626,77168,83160
JPMorgan Chase Bank,0,Royal Oaks Miami Lakes Branch,5366,12/04/2000,09/25/2008,15424 Northwest 77th Court #b,Miami Lakes,Miami-Dade,FL,33016,25.91365,-80.32805,61834,65214,76798,83831,96333,105636,113543
JPMorgan Chase Bank,0,Sweetwater Branch,5368,01/08/2001,09/25/2008,4997 Sweetwater Boulevard,Sugar Land,Fort Bend,TX,77479,29.58721,-95.63299,49398,51282,63781,81274,93802,117379,133878
JPMorgan Chase Bank,0,Kendall Park Plaza Branch,5370,02/05/2001,09/25/2008,16207 Southwest 88th Street,Miami,Miami-Dade,FL,33196,25.68421,-80.45539,33294,37718,42006,48385,52349,58658,63645
JPMorgan Chase Bank,0,Lithia Springs Village @ Westfork Br,5372,12/17/2001,09/25/2008,610 Thornton Road,Lithia Springs,Douglas,GA,30122,33.78868,-84.62126,10155,11542,17322,15014,29806,27865,29170
JPMorgan Chase Bank,0,Haynes Bridge and Old Alabama Branch,5373,12/17/2001,09/25/2008,3080 Old Alabama Rd,Johns Creek,Fulton,GA,30022,34.02138,-84.26863,17445,21184,28757,38358,44279,50607,53714
JPMorgan Chase Bank,0,Atlanta - Buckhead Branch,5374,12/17/2001,09/25/2008,"3330 Piedmont Road, Suite 28",Atlanta,Fulton,GA,30305,33.84665,-84.37284,26462,64742,64399,65069,155336,177252,189246
JPMorgan Chase Bank,0,Midtown Piedmont Ave Branch,5375,12/17/2001,09/25/2008,"595 Peidmont Avenue Ne, Suite 300-310",Atlanta,Fulton,GA,30308,33.77356,-84.37645,20306,26005,41796,56301,89927,83521,109985
JPMorgan Chase Bank,0,Roswell - Mansell - Branch,5376,12/17/2001,09/25/2008,"976 Mansell Road, Suite 500",Roswell,Fulton,GA,30076,34.04283,-84.33303,12370,12138,22281,24575,32808,39647,56430
JPMorgan Chase Bank,0,Lilburn - Beaver Ruin Village Branch,5377,12/17/2001,09/25/2008,"4155 Lawrenceville Highway, NW",Lilburn,Gwinnett,GA,30047,33.90335,-84.12064,9743,12179,18346,21543,19610,23851,29958
JPMorgan Chase Bank,0,Avondale Westwind Plaza Branch,5378,05/06/2002,09/25/2008,"10585 W Indian School Rd., Suite 102",Avondale,Maricopa,AZ,85392,33.49364,-112.28819,8452,10194,12773,14450,32962,38059,57337
JPMorgan Chase Bank,0,Avondale Palmilla Center Branch,5379,06/03/2002,09/25/2008,1545 N Dysart Rd,Avondale,Maricopa,AZ,85392,33.46139,-112.34087,23906,23333,24792,27403,29002,33871,39407
JPMorgan Chase Bank,0,Glendale 59th and Beardsley Branch,5384,03/26/2001,09/25/2008,"20219 N 59th Ave., Suite A-1",Glendale,Maricopa,AZ,85308,33.66929,-112.18659,26395,31412,29110,30687,33861,40511,46338
JPMorgan Chase Bank,0,Glendale Sierra Branch,5385,03/26/2001,09/25/2008,"6728 West Deer Valley Road, Suite E-1",Glendale,Maricopa,AZ,85310,33.68198,-112.20395,21080,23625,24521,28812,30151,36587,41628
JPMorgan Chase Bank,0,Horizon Branch,5397,09/23/2002,09/25/2008,14854 Frank Lloyd Wright Blvd.,Scottsdale,Maricopa,AZ,85260,33.62139,-111.87526,23122,29592,37031,39126,39758,44443,52951
JPMorgan Chase Bank,0,Guadalupe and Mcclintock Branch,5400,02/25/2002,09/25/2008,1821 E Guadalupe Rd.,Tempe,Maricopa,AZ,85283,33.36376,-111.91069,23023,23768,31203,34491,69224,76412,86229
JPMorgan Chase Bank,0,Fontana Branch,5401,01/18/2002,09/25/2008,14518 Baseline Ave.,Fontana,San Bernardino,CA,92336,34.12152,-117.4881,44795,50285,54320,54693,56836,63944,76398
JPMorgan Chase Bank,0,Lodi Branch,5402,05/01/2002,09/25/2008,2445 W Kettleman,Lodi,San Joaquin,CA,95242,38.11558,-121.30504,40051,43835,51567,50074,59868,60578,72609
JPMorgan Chase Bank,0,Newbury Park Branch,5403,03/18/2002,09/25/2008,461 S Reno Rd.,Newbury Park,Ventura,CA,91320,34.14145,-118.97898,59830,60567,76281,76478,95693,104657,110634
JPMorgan Chase Bank,0,Rocklin Branch,5404,02/01/2002,09/25/2008,"2200 Sunset Boulevard, Suite 200",Rocklin,Placer,CA,95765,38.80376,-121.27222,47626,47276,53214,59160,66079,75308,87537
JPMorgan Chase Bank,0,Wekiva Branch,5405,11/13/2001,09/25/2008,2111 E Semoran Blvd.,Apopka,Orange,FL,32703,28.67303,-81.47072,26734,26996,31726,34037,36959,40073,48563
JPMorgan Chase Bank,0,Cocoa Commons Branch,5406,02/04/2002,09/25/2008,"2301 State Rd. 524, Suite 180",Cocoa,Brevard,FL,32926,28.39684,-80.76519,19858,21012,24731,24427,25359,25840,30677
JPMorgan Chase Bank,0,Homestead Branch,5408,08/12/2002,09/25/2008,1701 East Young Circle,Hollywood,Broward,FL,33020,26.01071,-80.14219,27413,30403,33930,35574,37559,40546,47484
JPMorgan Chase Bank,0,Buenaventura Lakes Branch,5410,12/17/2001,09/25/2008,1004 Buenaventura Blvd.,Kissimmee,Osceola,FL,34743,28.34612,-81.36283,32764,35833,43243,47095,50702,56801,65322
JPMorgan Chase Bank,0,Bird Road Branch,5412,08/05/2002,09/25/2008,4200 Sw 152nd Avenue,Miami,Miami-Dade,FL,33185,25.72778,-80.43972,39617,46987,57931,63310,69012,87457,86759
JPMorgan Chase Bank,0,Doral Isles Branch,5413,01/02/2002,09/25/2008,10795 NW 58th St,Miami,Miami-Dade,FL,33178,25.82616,-80.37189,83517,114491,155236,184646,184324,194001,200834
JPMorgan Chase Bank,0,Deerwood Branch,5414,05/08/2002,09/25/2008,12125 Sw 152nd,Miami,Miami-Dade,FL,33177,25.62709,-80.38936,23093,23407,27349,30920,37453,43527,48114
JPMorgan Chase Bank,0,Post Commons Branch,5415,11/01/2001,09/25/2008,4050 N Wickham Rd,Melbourne,Brevard,FL,32935,28.17401,-80.67209,33042,34507,39912,65500,74012,76850,86832
JPMorgan Chase Bank,0,Commercial & Dixie Branch,5417,10/29/2001,09/25/2008,5055 N Dixie Hwy,Oakland Park,Broward,FL,33334,26.18995,-80.13341,23744,29823,35064,39366,49711,48399,51545
JPMorgan Chase Bank,0,Ocoee Branch,5418,12/17/2001,09/25/2008,1784 E Silver Star Rd,Ocoee,Orange,FL,34761,28.5738,-81.51562,39001,41307,52559,54099,52343,56956,58956
JPMorgan Chase Bank,0,North Orange Blossom Branch,5419,08/05/2002,09/25/2008,5465 N Orange Blossom Trail,Orlando,Orange,FL,32810,28.60785,-81.42433,11621,12944,14915,18647,18720,20019,25589
JPMorgan Chase Bank,0,Waterford Lakes Branch,5420,06/04/2001,09/25/2008,"881 N Alafaya Trail, Waterford",Orlando,Orange,FL,32828,28.55723,-81.20698,48838,64795,73078,83623,92922,107144,123555
JPMorgan Chase Bank,0,Bayside Lakes Branch,5421,03/04/2002,09/25/2008,"3450 Bayside Lakes Blvd, Suite 11",Palm Bay,Brevard,FL,32909,27.95058,-80.65665,17423,19978,21402,22650,24730,28797,34501
